,index,location,bhk,total_sqft,bath,price,encoded_loc
5392,7359,Yelahanka,2,1200.0,2.0,55.0,226
5393,7361,Kengeri Satellite Town,2,985.0,2.0,42.0,136
5394,7362,Ramagondanahalli,3,1475.0,2.0,63.0,187
5395,7364,Sarjapur  Road,3,1157.0,2.0,53.99,194
5396,7365,others,2,900.0,2.0,35.0,230
5397,7366,Gottigere,4,2500.0,3.0,120.0,82
5398,7367,GM Palaya,2,1030.0,2.0,60.0,78
5399,7368,others,2,1000.0,2.0,46.0,230
5400,7370,Kasavanhalli,4,4260.0,4.0,333.0,130
5401,7372,Kudlu,3,1570.0,2.0,65.94,147
5402,7373,Kanakapura,2,1283.0,2.0,68.0,126
5403,7375,others,2,1200.0,2.0,52.0,230
5404,7377,Konanakunte,3,2400.0,2.0,180.0,143
5405,7380,Yelahanka,2,990.0,2.0,37.62,226
5406,7382,others,2,1280.0,2.0,90.0,230
5407,7384,others,2,1190.0,2.0,55.0,230
5408,7385,Yelachenahalli,2,1100.0,2.0,60.0,225
5409,7387,Harlur,2,1133.0,2.0,55.0,91
5410,7388,Somasundara Palya,4,2400.0,3.0,140.0,202
5411,7389,Whitefield,2,1280.0,2.0,69.0,224
5412,7390,Horamavu Agara,3,1250.0,3.0,65.0,98
5413,7391,Begur Road,3,1565.0,2.0,49.3,39
5414,7392,others,3,1900.0,3.0,65.0,230
5415,7393,Munnekollal,2,1080.0,2.0,45.0,164
5416,7394,Battarahalli,1,600.0,1.0,47.0,37
5417,7396,HRBR Layout,3,1335.0,2.0,87.0,88
5418,7398,JP Nagar,3,5048.0,2.0,237.5,109
5419,7399,Sarjapur  Road,3,1385.0,3.0,55.0,194
5420,7400,others,3,1578.0,3.0,73.9,230
5421,7402,Sarjapur  Road,3,1700.0,3.0,79.9,194
5422,7404,Vidyaranyapura,2,1120.0,2.0,70.0,219
5423,7405,Electronic City,1,435.0,1.0,22.0,74
5424,7406,Magadi Road,2,1116.0,2.0,51.89,155
5425,7407,Old Madras Road,3,1480.0,3.0,95.0,177
5426,7408,Hormavu,2,1000.0,2.0,50.0,100
5427,7409,HSR Layout,2,1145.0,2.0,46.0,89
5428,7410,Bommasandra,2,800.0,1.0,32.0,48
5429,7411,Thanisandra,2,1265.0,2.0,83.0,209
5430,7412,Devanahalli,3,2425.0,3.0,88.2,65
5431,7413,others,2,1475.0,2.0,70.0,230
5432,7414,BTM 2nd Stage,2,1265.0,2.0,55.0,22
5433,7417,Brookefield,2,1080.0,2.0,50.0,51
5434,7418,Whitefield,3,2023.0,4.0,130.0,224
5435,7419,others,2,2400.0,2.0,125.0,230
5436,7420,Kadubeesanahalli,3,1545.0,2.0,66.0,116
5437,7423,6th Phase JP Nagar,3,1350.0,2.0,58.0,5
5438,7424,Hoodi,2,1108.0,2.0,74.23,97
5439,7425,Marathahalli,3,1730.0,3.0,115.0,161
5440,7426,others,3,1427.0,2.0,70.0,230
5441,7427,Yelahanka,2,935.0,2.0,35.53,226
5442,7428,Sarjapura - Attibele Road,2,1073.0,2.0,31.77,195
5443,7429,Ananth Nagar,2,960.0,2.0,37.0,16
5444,7430,Thigalarapalya,3,2215.0,4.0,150.0,210
5445,7431,Electronic City Phase II,2,1125.0,2.0,32.49,75
5446,7432,Brookefield,2,1230.0,2.0,55.0,51
5447,7433,Mahadevpura,2,1438.0,2.0,89.0,156
5448,7434,7th Phase JP Nagar,2,1080.0,2.0,75.0,6
5449,7437,Uttarahalli,3,1590.0,3.0,58.0,216
5450,7438,others,3,1350.0,3.0,68.0,230
5451,7439,Raja Rajeshwari Nagar,3,1400.0,2.0,48.0,184
5452,7440,Kaggadasapura,3,1560.0,2.0,72.0,118
5453,7441,Mallasandra,4,1810.0,3.0,57.0,158
5454,7442,others,3,2274.24,4.0,160.0,230
5455,7443,Sonnenahalli,3,1484.0,3.0,74.18,204
5456,7445,others,3,1455.0,2.0,55.0,230
5457,7446,Thanisandra,3,2280.0,4.0,184.0,209
5458,7449,Bharathi Nagar,2,1351.0,2.0,74.0,42
5459,7450,Kanakpura Road,3,1223.0,2.0,42.81,127
5460,7451,KR Puram,3,1430.0,2.0,61.0,115
5461,7456,Sarjapur  Road,2,984.0,2.0,55.0,194
5462,7457,Jalahalli,3,1770.0,3.0,100.0,111
5463,7461,Margondanahalli,2,1140.0,2.0,60.0,162
5464,7462,Bommanahalli,2,1170.0,2.0,34.0,47
5465,7465,others,3,1570.0,3.0,80.0,230
5466,7466,others,3,1495.0,2.0,65.0,230
5467,7467,Hoodi,3,1530.0,2.0,67.0,97
5468,7469,Gunjur,3,1800.0,3.0,70.0,85
5469,7470,Bellandur,2,1088.0,2.0,48.0,40
5470,7471,Hosa Road,3,1533.0,3.0,98.18,101
5471,7472,Rachenahalli,2,1100.0,2.0,68.0,183
5472,7473,Thubarahalli,3,1540.0,3.0,90.0,211
5473,7474,Hebbal,2,1244.0,3.0,48.0,92
5474,7475,Hosa Road,2,1040.0,2.0,68.59,101
5475,7477,Begur Road,2,1260.0,2.0,39.69,39
5476,7479,Thigalarapalya,2,1245.0,2.0,100.0,210
5477,7480,others,3,1350.0,3.0,75.0,230
5478,7483,Vijayanagar,2,920.0,2.0,60.0,220
5479,7484,others,6,2300.0,7.0,160.0,230
5480,7486,Yelahanka New Town,4,2095.0,3.0,109.0,227
5481,7487,Begur Road,2,1100.0,2.0,71.42,39
5482,7488,Vijayanagar,2,1019.0,2.0,58.0,220
5483,7489,Harlur,3,1756.0,3.0,128.0,91
5484,7490,Bommasandra,3,1280.0,3.0,50.0,48
5485,7493,Whitefield,3,2134.0,4.0,118.0,224
5486,7494,Hosa Road,2,1369.1,2.0,98.0,101
5487,7497,others,3,2515.0,4.0,155.0,230
5488,7498,Thigalarapalya,3,2215.0,4.0,154.0,210
5489,7499,others,3,1440.0,3.0,72.0,230
5490,7500,Hennur Road,3,1186.0,2.0,55.33,96
5491,7502,Hebbal,3,1800.0,3.0,140.0,92
5492,7503,Kudlu,3,1600.0,3.0,79.0,147
5493,7504,GM Palaya,2,1000.0,2.0,35.0,78
5494,7510,Kambipura,3,1082.0,2.0,45.5,123
5495,7511,Nagarbhavi,2,1050.0,2.0,80.0,169
5496,7512,others,2,1200.0,2.0,56.0,230
5497,7513,Begur,3,3500.0,4.0,185.0,38
5498,7514,Dasarahalli,2,1220.0,2.0,52.0,64
5499,7517,Kanakapura,4,2130.0,4.0,120.0,126
5500,7518,Harlur,3,1749.0,3.0,120.0,91
5501,7520,Doddaballapur,3,1590.0,2.0,48.0,68
5502,7522,others,3,1670.0,3.0,75.0,230
5503,7523,Hennur Road,3,2264.0,3.0,168.0,96
5504,7525,Begur,2,1100.0,2.0,55.0,38
5505,7526,Chandapura,2,674.0,1.0,19.9,55
5506,7529,Electronics City Phase 1,2,1125.0,2.0,65.0,76
5507,7530,Nagavara,2,1125.0,2.0,44.5,171
5508,7531,others,2,700.0,2.0,29.0,230
5509,7532,BTM Layout,3,1300.0,2.0,75.0,23
5510,7533,JP Nagar,3,1600.0,3.0,83.0,109
5511,7534,Magadi Road,3,1052.0,2.0,60.0,155
5512,7536,Devarachikkanahalli,2,1130.0,2.0,36.0,66
5513,7539,Electronic City,3,1500.0,2.0,63.0,74
5514,7541,Gottigere,3,1230.0,2.0,52.0,82
5515,7542,Haralur Road,3,1520.0,2.0,85.0,90
5516,7543,Kanakpura Road,1,525.0,1.0,26.25,127
5517,7544,Hosa Road,2,1040.0,2.0,61.0,101
5518,7545,others,3,1300.0,2.0,67.0,230
5519,7546,Old Airport Road,4,2690.0,4.0,201.0,176
5520,7548,Panathur,2,1140.0,2.0,51.2,180
5521,7550,Nagavarapalya,1,646.0,1.0,25.84,172
5522,7552,Kadugodi,3,1890.0,4.0,125.0,117
5523,7555,Whitefield,3,1458.0,2.0,62.0,224
5524,7557,Green Glen Layout,3,1970.0,3.0,160.0,83
5525,7558,Whitefield,3,1808.0,4.0,80.0,224
5526,7559,Balagere,2,1007.0,2.0,67.0,25
5527,7560,Doddathoguru,2,1105.0,2.0,50.0,70
5528,7562,Raja Rajeshwari Nagar,2,1170.0,2.0,50.0,184
5529,7563,Chandapura,2,1080.0,2.0,45.0,55
5530,7564,Kaggalipura,3,1150.0,2.0,62.0,119
5531,7565,Ramamurthy Nagar,2,1200.0,2.0,57.9,188
5532,7567,Kudlu Gate,3,1656.0,3.0,75.0,148
5533,7569,KR Puram,2,1040.0,2.0,50.0,115
5534,7570,Hosur Road,2,1085.0,2.0,33.7,104
5535,7571,others,3,1215.0,2.0,49.75,230
5536,7572,NRI Layout,4,2150.0,4.0,115.0,168
5537,7574,Panathur,2,1210.0,2.0,77.0,180
5538,7575,others,2,1050.0,2.0,55.0,230
5539,7580,Malleshpalya,2,1421.0,2.0,90.0,159
5540,7582,Old Madras Road,3,1425.0,2.0,74.31,177
5541,7583,Budigere,2,1162.0,2.0,58.0,52
5542,7584,Whitefield,1,905.0,1.0,60.0,224
5543,7585,Sarjapur  Road,2,914.0,2.0,32.0,194
5544,7586,others,2,1258.0,2.0,58.0,230
5545,7588,Hormavu,4,3500.0,4.0,289.0,100
5546,7591,Whitefield,3,1537.0,2.0,70.0,224
5547,7592,Chikkalasandra,3,1230.0,2.0,53.51,59
5548,7595,Hosur Road,4,2000.0,4.0,69.0,104
5549,7598,Indira Nagar,4,3200.0,3.0,250.0,108
5550,7599,Anjanapura,2,950.0,2.0,32.0,18
5551,7600,Marathahalli,4,4000.0,4.0,200.0,161
5552,7601,Yelahanka,3,1282.0,2.0,48.72,226
5553,7604,Jakkur,3,1220.0,2.0,49.0,110
5554,7606,7th Phase JP Nagar,3,1415.0,3.0,65.0,6
5555,7608,Green Glen Layout,3,1728.0,3.0,125.0,83
5556,7612,Yelahanka,4,3990.0,4.0,260.0,226
5557,7613,Kasavanhalli,2,1495.0,2.0,83.0,130
5558,7615,Yeshwanthpur,3,2501.0,3.0,138.0,229
5559,7616,Kanakpura Road,1,381.0,1.0,28.0,127
5560,7618,Hennur Road,3,2002.0,3.0,120.0,96
5561,7619,others,3,3200.0,3.0,260.0,230
5562,7620,Banjara Layout,2,1200.0,2.0,70.0,32
5563,7622,Bommasandra,3,1942.0,3.0,90.0,48
5564,7626,others,3,1450.0,3.0,90.0,230
5565,7627,Electronic City,2,1039.0,2.0,50.0,74
5566,7628,Old Madras Road,2,1210.0,2.0,80.0,177
5567,7630,Yelahanka,3,1620.0,3.0,90.0,226
5568,7632,Hebbal Kempapura,3,3408.0,3.0,260.0,93
5569,7633,Marathahalli,2,1314.0,2.0,55.0,161
5570,7634,Bisuvanahalli,2,945.0,2.0,33.0,46
5571,7635,Nehru Nagar,3,1374.0,3.0,72.0,174
5572,7636,Kanakpura Road,3,1603.0,3.0,113.0,127
5573,7637,Kengeri,3,1230.0,2.0,52.0,135
5574,7638,Basavangudi,1,670.0,1.0,50.0,35
5575,7639,Sarjapur  Road,4,1864.0,3.0,105.0,194
5576,7640,Hosa Road,3,2500.0,3.0,100.0,101
5577,7641,Raja Rajeshwari Nagar,3,1625.0,2.0,54.0,184
5578,7642,Whitefield,2,1186.0,2.0,55.0,224
5579,7644,Electronic City,2,770.0,1.0,39.9,74
5580,7645,Varthur,2,1085.0,2.0,45.0,217
5581,7647,others,3,1893.0,3.0,115.0,230
5582,7649,Kundalahalli,3,1496.0,2.0,78.0,150
5583,7651,Electronics City Phase 1,3,1550.0,2.0,82.0,76
5584,7652,Marathahalli,3,1200.0,2.0,58.17,161
5585,7654,Electronic City Phase II,2,1286.0,2.0,69.0,75
5586,7656,Hebbal,3,1860.0,3.0,95.0,92
5587,7658,Haralur Road,2,1243.0,2.0,45.0,90
5588,7659,Brookefield,2,1200.0,2.0,75.0,51
5589,7660,Sarjapur,2,1044.0,2.0,32.0,193
5590,7661,7th Phase JP Nagar,2,1040.0,2.0,41.59,6
5591,7662,8th Phase JP Nagar,2,1125.0,2.0,36.94,7
5592,7664,Subramanyapura,3,1278.0,2.0,59.0,205
5593,7665,others,6,2400.0,6.0,98.0,230
5594,7666,others,2,1250.0,2.0,43.0,230
5595,7667,Vijayanagar,5,2400.0,6.0,125.0,220
5596,7669,Lakshminarayana Pura,2,1210.0,2.0,75.0,153
5597,7671,Sarjapur  Road,3,1157.0,2.0,57.84,194
5598,7672,Raja Rajeshwari Nagar,2,1185.0,2.0,51.15,184
5599,7673,Kalena Agrahara,3,1450.0,3.0,100.0,121
5600,7674,Old Madras Road,3,1859.0,3.0,121.0,177
5601,7677,Ramamurthy Nagar,3,1305.0,3.0,60.0,188
5602,7679,Thanisandra,1,1165.5,1.0,35.285,209
5603,7680,Kasavanhalli,2,5000.0,2.0,400.0,130
5604,7681,Sarjapur  Road,2,1150.0,2.0,36.8,194
5605,7682,Whitefield,3,1806.0,3.0,85.0,224
5606,7683,Kudlu,2,1027.0,2.0,42.0,147
5607,7684,Uttarahalli,2,1002.0,2.0,40.08,216
5608,7685,Electronic City Phase II,3,1220.0,2.0,36.21,75
5609,7686,Whitefield,2,1109.0,2.0,35.22,224
5610,7689,Hennur Road,2,1232.0,2.0,69.6,96
5611,7691,Kalyan nagar,2,1250.0,2.0,65.0,122
5612,7694,Raja Rajeshwari Nagar,2,1255.0,2.0,53.87,184
5613,7695,Akshaya Nagar,3,1434.0,3.0,84.0,11
5614,7696,Doddathoguru,2,925.0,2.0,30.0,70
5615,7697,Jakkur,3,1858.0,3.0,123.0,110
5616,7698,others,2,1205.0,2.0,70.0,230
5617,7699,others,3,1500.0,3.0,90.0,230
5618,7702,Thanisandra,2,965.0,2.0,56.0,209
5619,7705,Battarahalli,2,1636.0,2.0,82.89,37
5620,7707,Whitefield,2,1216.0,2.0,67.0,224
5621,7708,Yelahanka,1,654.0,1.0,36.25,226
5622,7710,others,2,1190.0,2.0,41.0,230
5623,7712,Budigere,3,1636.0,3.0,92.0,52
5624,7713,Hennur Road,2,1195.0,2.0,73.0,96
5625,7715,others,2,1250.0,2.0,67.0,230
5626,7716,Whitefield,3,1452.0,3.0,90.0,224
5627,7717,Thanisandra,3,1546.0,3.0,95.0,209
5628,7720,others,2,2260.0,3.0,80.0,230
5629,7721,others,4,2700.0,3.0,90.0,230
5630,7723,JP Nagar,4,3000.0,3.0,150.0,109
5631,7724,others,1,375.0,1.0,26.0,230
5632,7725,Balagere,2,1007.0,2.0,66.0,25
5633,7726,Kanakpura Road,1,1590.0,1.0,125.0,127
5634,7728,Hennur Road,2,1020.0,2.0,47.0,96
5635,7730,others,2,800.0,3.0,59.5,230
5636,7732,Marathahalli,2,1125.0,2.0,55.0,161
5637,7734,others,3,909.0,2.0,43.0,230
5638,7736,others,2,1400.0,2.0,85.0,230
5639,7737,Kadugodi,2,1152.0,2.0,61.0,117
5640,7738,Subramanyapura,2,958.0,2.0,34.49,205
5641,7741,Bellandur,2,1310.0,2.0,85.0,40
5642,7742,Hosur Road,3,1590.0,2.0,126.0,104
5643,7743,Green Glen Layout,3,1645.0,3.0,110.0,83
5644,7744,others,3,1800.0,2.0,100.0,230
5645,7747,Thanisandra,1,1087.0,1.0,38.535,209
5646,7748,others,2,925.0,2.0,70.0,230
5647,7749,Basavangudi,3,1542.14,3.0,120.0,35
5648,7751,Thanisandra,3,1430.0,2.0,54.0,209
5649,7752,Bommanahalli,2,1020.0,2.0,55.0,47
5650,7754,Electronic City Phase II,2,1140.0,2.0,32.92,75
5651,7755,Anekal,3,967.0,2.0,45.0,17
5652,7756,Hebbal,4,2470.0,4.0,203.0,92
5653,7757,others,2,850.0,1.0,35.5,230
5654,7758,others,2,1100.0,2.0,32.0,230
5655,7759,Thanisandra,3,1697.0,3.0,110.0,209
5656,7760,Varthur,2,1250.0,2.0,47.0,217
5657,7761,Gottigere,2,1120.0,2.0,50.0,82
5658,7762,NRI Layout,4,1200.0,4.0,95.0,168
5659,7763,Hennur Road,5,5100.0,6.0,375.0,96
5660,7765,Hebbal,2,1200.0,2.0,52.0,92
5661,7767,Devarachikkanahalli,3,1417.0,2.0,76.0,66
5662,7768,Thanisandra,3,1492.0,3.0,88.0,209
5663,7769,Devanahalli,3,1498.0,3.0,79.15,65
5664,7771,Kundalahalli,2,1010.0,2.0,48.27,150
5665,7773,Channasandra,2,1050.0,2.0,35.0,56
5666,7774,Hegde Nagar,3,1847.0,3.0,125.0,94
5667,7775,others,2,1200.0,2.0,55.0,230
5668,7776,Bellandur,2,982.0,2.0,37.28,40
5669,7777,Hegde Nagar,3,2144.6,4.0,145.0,94
5670,7778,Kengeri,2,750.0,2.0,36.5,135
5671,7779,Electronic City,2,919.0,2.0,35.0,74
5672,7780,Budigere,2,1087.0,2.0,54.3,52
5673,7781,others,3,1480.0,3.0,74.0,230
5674,7782,Tindlu,2,1180.0,2.0,52.0,213
5675,7784,Jigani,3,1221.0,3.0,65.0,113
5676,7786,Thanisandra,3,2072.0,3.0,122.0,209
5677,7787,Whitefield,3,1600.0,3.0,69.0,224
5678,7788,Sahakara Nagar,3,2200.0,3.0,98.0,190
5679,7790,Kaikondrahalli,2,1253.0,2.0,81.5,120
5680,7791,Hennur Road,2,1061.0,2.0,54.92,96
5681,7792,Marathahalli,3,1950.0,3.0,115.0,161
5682,7793,Marathahalli,2,1250.0,2.0,68.0,161
5683,7794,Hennur Road,3,1585.0,2.0,80.0,96
5684,7796,Kammasandra,2,1015.0,2.0,37.0,125
5685,7798,Marathahalli,2,1125.0,2.0,56.8,161
5686,7799,Electronic City Phase II,2,1116.0,2.0,40.0,75
5687,7801,Kasavanhalli,4,4000.0,4.0,325.0,130
5688,7803,Old Madras Road,2,1300.0,2.0,100.0,177
5689,7804,Raja Rajeshwari Nagar,2,1419.0,2.0,60.42,184
5690,7805,others,3,1310.0,2.0,55.0,230
5691,7806,Thigalarapalya,3,2072.0,4.0,152.0,210
5692,7807,Kaggadasapura,2,1240.0,2.0,58.58,118
5693,7808,Chamrajpet,3,1565.0,3.0,98.91,54
5694,7809,Budigere,3,1820.0,3.0,89.0,52
5695,7810,Gubbalala,3,2500.0,3.0,88.0,84
5696,7812,Hosa Road,2,1245.0,2.0,62.0,101
5697,7813,GM Palaya,3,1315.0,3.0,65.0,78
5698,7814,Kenchenahalli,3,1410.0,2.0,73.0,134
5699,7815,Dasarahalli,2,1375.0,2.0,60.0,64
5700,7816,Old Madras Road,2,1299.0,2.0,95.0,177
5701,7817,others,2,993.0,2.0,45.5,230
5702,7818,Bommasandra Industrial Area,2,1200.0,3.0,45.0,49
5703,7820,others,4,2400.0,5.0,180.0,230
5704,7822,Hoodi,3,1655.0,3.0,131.0,97
5705,7823,Whitefield,4,2830.0,5.0,190.0,224
5706,7824,others,1,6000.0,1.0,276.0,230
5707,7826,others,1,825.0,2.0,40.0,230
5708,7827,Begur Road,3,1634.0,3.0,111.0,39
5709,7829,Banaswadi,2,1222.0,2.0,80.0,31
5710,7830,Gottigere,3,1500.0,3.0,63.0,82
5711,7831,Akshaya Nagar,3,1890.0,4.0,100.0,11
5712,7833,Hulimavu,2,850.0,1.0,39.5,105
5713,7834,Whitefield,2,1295.0,2.0,78.5,224
5714,7835,Sarjapur  Road,2,1320.0,2.0,100.0,194
5715,7838,2nd Stage Nagarbhavi,4,3000.0,3.0,170.0,2
5716,7839,Harlur,2,1197.0,2.0,82.0,91
5717,7840,others,3,1320.0,2.0,60.0,230
5718,7842,Whitefield,1,840.0,1.0,57.6,224
5719,7844,Raja Rajeshwari Nagar,3,1693.0,3.0,71.38,184
5720,7845,Kodihalli,2,1000.0,2.0,62.0,141
5721,7846,Babusapalaya,2,1305.0,2.0,70.0,24
5722,7847,Kodichikkanahalli,1,450.0,1.0,18.0,138
5723,7848,CV Raman Nagar,1,705.0,1.0,57.0,53
5724,7850,Tumkur Road,5,4800.0,5.0,150.0,214
5725,7853,Whitefield,3,1991.0,3.0,104.0,224
5726,7854,Battarahalli,3,1779.0,3.0,90.0,37
5727,7856,Banaswadi,2,870.0,2.0,38.0,31
5728,7857,Thanisandra,3,1595.0,3.0,120.0,209
5729,7861,Iblur Village,3,2000.0,4.0,138.0,107
5730,7862,Yelahanka,3,1614.0,3.0,93.0,226
5731,7863,Gottigere,2,1200.0,2.0,40.0,82
5732,7864,Electronic City Phase II,3,1150.0,3.0,46.0,75
5733,7866,Sonnenahalli,3,1610.0,3.0,80.48,204
5734,7867,Whitefield,2,1190.0,2.0,41.0,224
5735,7868,others,2,1050.0,2.0,50.0,230
5736,7870,7th Phase JP Nagar,3,1460.0,2.0,97.0,6
5737,7872,others,1,600.0,1.0,33.0,230
5738,7873,others,3,1569.0,3.0,70.0,230
5739,7874,others,3,2600.0,3.0,147.0,230
5740,7875,Electronics City Phase 1,1,645.0,1.0,42.5,76
5741,7879,Marathahalli,2,1350.0,2.0,90.0,161
5742,7881,others,3,1410.0,2.0,45.12,230
5743,7882,Whitefield,2,1109.0,2.0,35.47,224
5744,7885,Bannerghatta Road,2,1215.0,2.0,68.0,34
5745,7888,Varthur Road,2,1255.0,2.0,52.76,218
5746,7889,others,2,1020.0,2.0,49.0,230
5747,7890,others,3,1225.0,2.0,82.0,230
5748,7891,Singasandra,2,1120.0,2.0,60.0,201
5749,7893,Kasavanhalli,3,1225.0,2.0,69.0,130
5750,7894,Whitefield,4,5200.0,5.0,242.0,224
5751,7896,Sarjapur  Road,3,1984.0,4.0,145.0,194
5752,7897,Old Madras Road,3,2425.0,3.0,197.0,177
5753,7899,Bommasandra,2,1127.0,2.0,45.0,48
5754,7900,Whitefield,3,1655.0,3.0,97.0,224
5755,7902,Varthur,3,1200.0,3.0,68.38,217
5756,7903,Kaggadasapura,2,1000.0,2.0,43.0,118
5757,7904,CV Raman Nagar,2,1225.0,2.0,47.88,53
5758,7905,Hormavu,2,1350.0,2.0,45.0,100
5759,7907,Sahakara Nagar,2,1175.0,2.0,49.0,190
5760,7908,others,1,655.0,1.0,27.0,230
5761,7909,Hosa Road,3,1311.0,2.0,84.86,101
5762,7911,CV Raman Nagar,2,1000.0,2.0,38.5,53
5763,7912,others,2,1196.0,2.0,96.0,230
5764,7913,Kanakpura Road,3,1050.0,2.0,59.0,127
5765,7914,Somasundara Palya,3,1275.0,2.0,52.0,202
5766,7915,others,2,927.0,2.0,50.0,230
5767,7916,Varthur,3,1520.0,2.0,61.0,217
5768,7918,Hebbal,2,1333.0,2.0,104.0,92
5769,7919,others,1,600.0,1.0,18.0,230
5770,7921,Sarjapur  Road,3,2582.5,2.0,85.125,194
5771,7923,Koramangala,2,1100.0,2.0,85.0,144
5772,7924,Haralur Road,3,1650.0,3.0,100.0,90
5773,7925,Kasavanhalli,3,1917.0,3.0,132.0,130
5774,7927,Billekahalli,2,950.0,2.0,58.11,44
5775,7928,others,2,1175.0,2.0,48.72,230
5776,7929,8th Phase JP Nagar,2,1089.0,2.0,43.55,7
5777,7931,Hoodi,2,1257.0,2.0,68.5,97
5778,7932,Sarjapur,1,650.0,1.0,19.87,193
5779,7933,Whitefield,3,1850.0,3.0,150.0,224
5780,7934,others,4,2800.0,4.0,200.0,230
5781,7935,Vidyaranyapura,2,945.0,2.0,40.0,219
5782,7936,Koramangala,2,1161.0,2.0,63.85,144
5783,7937,Banashankari Stage V,3,1630.0,3.0,51.35,29
5784,7938,Jalahalli,3,1310.0,2.0,60.0,111
5785,7939,others,2,750.0,2.0,28.0,230
5786,7940,Whitefield,3,1200.0,3.0,67.77,224
5787,7941,others,2,1000.0,2.0,45.0,230
5788,7942,Old Madras Road,4,4000.0,4.0,225.0,177
5789,7943,Nagavara,2,1315.0,2.0,70.0,171
5790,7944,Sahakara Nagar,3,1370.0,2.0,90.0,190
5791,7946,Bellandur,2,1465.0,3.0,90.0,40
5792,7949,Padmanabhanagar,3,1250.0,2.0,70.0,178
5793,7951,Horamavu Agara,3,1284.0,2.0,75.0,98
5794,7952,Hebbal,3,2600.0,3.0,199.0,92
5795,7953,Kodigehalli,3,1820.0,3.0,150.0,140
5796,7954,Haralur Road,3,1580.0,3.0,73.0,90
5797,7955,Akshaya Nagar,3,2650.0,3.0,125.0,11
5798,7957,Uttarahalli,2,1075.0,2.0,40.0,216
5799,7958,R.T. Nagar,3,1400.0,2.0,78.0,182
5800,7959,Subramanyapura,3,1400.0,2.0,55.0,205
5801,7960,Bisuvanahalli,2,845.0,2.0,30.0,46
5802,7965,Gunjur,2,1175.0,2.0,43.48,85
5803,7967,Bellandur,3,1767.0,3.0,109.0,40
5804,7968,Sarjapur  Road,4,1800.0,3.0,90.0,194
5805,7973,Whitefield,2,1290.0,2.0,90.0,224
5806,7974,Kasavanhalli,2,1375.0,2.0,78.0,130
5807,7975,others,2,985.0,2.0,57.0,230
5808,7977,Singasandra,2,1099.0,2.0,37.5,201
5809,7981,Marathahalli,2,1200.0,2.0,53.0,161
5810,7982,Hulimavu,2,1000.0,2.0,45.0,105
5811,7983,Electronic City,3,1159.0,2.0,38.0,74
5812,7987,BTM Layout,3,1540.0,2.0,78.0,23
5813,7988,others,3,1503.0,2.0,93.0,230
5814,7989,Ambedkar Nagar,3,1850.0,4.0,120.0,13
5815,7990,Uttarahalli,3,1580.0,3.0,60.0,216
5816,7991,Mico Layout,2,1190.0,2.0,39.25,163
5817,7992,others,2,1200.0,2.0,61.0,230
5818,7998,others,3,1500.0,2.0,52.0,230
5819,8000,Thanisandra,3,1880.0,3.0,120.0,209
5820,8001,Padmanabhanagar,2,1150.0,2.0,45.0,178
5821,8002,Kasavanhalli,4,4408.0,4.0,344.0,130
5822,8004,Sarjapur  Road,5,7800.0,6.0,385.0,194
5823,8009,others,3,1765.0,3.0,77.27,230
5824,8011,Bannerghatta Road,3,1894.0,3.0,115.0,34
5825,8013,Sector 7 HSR Layout,3,1760.0,3.0,142.0,197
5826,8014,others,3,1768.0,3.0,95.0,230
5827,8015,Kothanur,3,1790.0,3.0,97.0,146
5828,8018,Kengeri,4,2540.0,4.0,160.0,135
5829,8019,Mahadevpura,2,1137.0,2.0,53.4,156
5830,8020,Jakkur,4,4305.905,2.0,229.0,110
5831,8022,Mysore Road,3,1568.0,2.0,100.0,166
5832,8023,Devanahalli,4,7370.0,4.0,393.5,65
5833,8024,AECS Layout,2,1308.0,2.0,60.0,9
5834,8026,Bisuvanahalli,3,1200.0,2.0,41.0,46
5835,8027,others,1,800.0,1.0,32.0,230
5836,8032,Subramanyapura,2,958.0,2.0,33.53,205
5837,8034,Talaghattapura,3,2273.0,3.0,159.0,208
5838,8036,Thanisandra,1,760.0,1.0,50.0,209
5839,8037,Dommasandra,2,1090.0,2.0,43.5,72
5840,8040,Sarjapur  Road,3,1550.0,2.0,89.0,194
5841,8041,Ramagondanahalli,2,1251.0,2.0,50.0,187
5842,8042,Electronic City,2,1070.0,2.0,53.0,74
5843,8043,Kalena Agrahara,2,1200.0,2.0,45.0,121
5844,8044,CV Raman Nagar,3,1435.0,2.0,60.0,53
5845,8045,Bommasandra,3,1400.0,2.0,45.0,48
5846,8046,Judicial Layout,4,2330.0,3.0,94.71,114
5847,8047,Thanisandra,2,1200.0,2.0,60.0,209
5848,8048,Panathur,2,1000.0,2.0,40.0,180
5849,8049,Bannerghatta Road,3,1655.0,2.0,62.89,34
5850,8051,others,1,600.0,1.0,35.0,230
5851,8052,Electronics City Phase 1,2,1175.0,2.0,50.0,76
5852,8053,Uttarahalli,2,1155.0,2.0,40.43,216
5853,8054,Magadi Road,3,1200.0,3.0,98.0,155
5854,8055,Budigere,2,1149.0,2.0,65.0,52
5855,8056,Jakkur,3,2550.0,2.0,98.485,110
5856,8058,others,2,1010.0,2.0,55.0,230
5857,8059,Hegde Nagar,3,1718.0,3.0,119.0,94
5858,8060,others,2,650.0,1.0,20.0,230
5859,8061,Banashankari,2,1330.0,2.0,77.0,26
5860,8062,Hormavu,2,1200.0,2.0,68.0,100
